#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         769          -1   -0.991365  0.00116794
         770          -1   -0.991377  0.00116648
         771          -1   -0.991388  0.00116502
         772          -1   -0.991399  0.00116356
         773          -1    -0.99141  0.00116211
         774          -1   -0.991421  0.00116066
         775          -1   -0.991432  0.00115922
         776          -1   -0.991443  0.00115778
         777          -1   -0.991454  0.00115634
         778          -1   -0.991465   0.0011549
         779          -1   -0.991476  0.00115347
         780          -1   -0.991487  0.00115205
         781          -1   -0.991498  0.00115062
         782          -1   -0.991509   0.0011492
         783          -1    -0.99152  0.00114779
         784          -1   -0.991531  0.00114637
         785          -1   -0.991541  0.00114496
         786          -1   -0.991552  0.00114356
         787          -1   -0.991563  0.00114215
         788          -1   -0.991574  0.00114076
         789       -0.92   -0.991483  0.00114291
         790       -0.92   -0.991392  0.00114504
         791          -1   -0.991403  0.00114364
         792          -1   -0.991414  0.00114225
         793          -1   -0.991425  0.00114086
         794          -1   -0.991436  0.00113948
         795          -1   -0.991447  0.00113809
         796          -1   -0.991457  0.00113672
         797          -1   -0.991468  0.00113534
         798          -1   -0.991479  0.00113397
         799          -1   -0.991489   0.0011326
         800          -1     -0.9915  0.00113123
         801          -1   -0.991511  0.00112987
         802          -1   -0.991521  0.00112851
         803          -1   -0.991532  0.00112716
         804          -1   -0.991542   0.0011258
         805          -1   -0.991553  0.00112445
         806          -1   -0.991563  0.00112311
         807          -1   -0.991574  0.00112176
         808          -1   -0.991584  0.00112042
         809          -1   -0.991595  0.00111909
         810          -1   -0.991605  0.00111775
         811          -1   -0.991615  0.00111642
         812          -1   -0.991626   0.0011151
         813          -1   -0.991636  0.00111377
         814          -1   -0.991646  0.00111245
         815          -1   -0.991656  0.00111113
         816          -1   -0.991667  0.00110982
         817          -1   -0.991677  0.00110851
         818          -1   -0.991687   0.0011072
         819          -1   -0.991697  0.00110589
         820          -1   -0.991707  0.00110459
         821          -1   -0.991717  0.00110329
         822          -1   -0.991727    0.001102
         823          -1   -0.991738   0.0011007
         824          -1   -0.991748  0.00109941
         825          -1   -0.991758  0.00109813
         826          -1   -0.991768  0.00109684
         827          -1   -0.991778  0.00109556
         828          -1   -0.991787  0.00109428
         829          -1   -0.991797  0.00109301
         830          -1   -0.991807  0.00109173
         831          -1   -0.991817  0.00109047
         832          -1   -0.991827   0.0010892
         833          -1   -0.991837  0.00108794
         834          -1   -0.991847  0.00108668
         835          -1   -0.991856  0.00108542
         836          -1   -0.991866  0.00108416
         837          -1   -0.991876  0.00108291
         838          -1   -0.991885  0.00108166
         839          -1   -0.991895  0.00108042
         840          -1   -0.991905  0.00107917
         841          -1   -0.991914  0.00107793
         842          -1   -0.991924   0.0010767
         843          -1   -0.991934  0.00107546
         844          -1   -0.991943  0.00107423
         845          -1   -0.991953    0.001073
         846          -1   -0.991962  0.00107177
         847          -1   -0.991972  0.00107055
         848          -1   -0.991981  0.00106933
         849          -1   -0.991991  0.00106811
         850          -1      -0.992   0.0010669
         851          -1   -0.992009  0.00106569
         852          -1   -0.992019  0.00106448
         853          -1   -0.992028  0.00106327
         854          -1   -0.992037  0.00106206
         855          -1   -0.992047  0.00106086
         856          -1   -0.992056  0.00105966
         857          -1   -0.992065  0.00105847
         858          -1   -0.992075  0.00105728
         859          -1   -0.992084  0.00105608
         860          -1   -0.992093   0.0010549
         861          -1   -0.992102  0.00105371
         862          -1   -0.992111  0.00105253
         863          -1   -0.992121  0.00105135
         864          -1    -0.99213  0.00105017
         865          -1   -0.992139    0.001049
         866          -1   -0.992148  0.00104783
         867          -1   -0.992157  0.00104666
         868          -1   -0.992166  0.00104549
         869          -1   -0.992175  0.00104432
         870          -1   -0.992184  0.00104316
         871          -1   -0.992193    0.001042
         872          -1   -0.992202  0.00104085
         873          -1   -0.992211  0.00103969
         874          -1    -0.99222  0.00103854
         875          -1   -0.992229  0.00103739
         876          -1   -0.992237  0.00103625
         877          -1   -0.992246   0.0010351
         878          -1   -0.992255  0.00103396
         879          -1   -0.992264  0.00103282
         880          -1   -0.992273  0.00103169
         881          -1   -0.992281  0.00103055
         882          -1    -0.99229  0.00102942
         883          -1   -0.992299  0.00102829
         884          -1   -0.992308  0.00102717
         885          -1   -0.992316  0.00102604
         886          -1   -0.992325  0.00102492
         887          -1   -0.992334   0.0010238
         888          -1   -0.992342  0.00102269
         889          -1   -0.992351  0.00102157
         890          -1    -0.99236  0.00102046
         891          -1   -0.992368  0.00101935
         892          -1   -0.992377  0.00101824
         893          -1   -0.992385  0.00101714
         894          -1   -0.992394  0.00101604
         895          -1   -0.992402  0.00101494
         896          -1   -0.992411  0.00101384
         897          -1   -0.992419  0.00101275
         898          -1   -0.992428  0.00101165
         899          -1   -0.992436  0.00101056
         900          -1   -0.992444  0.00100948
